api	date	client	is_root_page	page	rank	rank_grouping	total_pages	percentage
Private State Tokens	2025-04-01	mobile	True	1	1000	1000	782	0.1278772378516624
Private State Tokens	2025-05-01	desktop	False	2	1000	1000	563	0.3552397868561279
Private State Tokens	2025-05-01	desktop	True	1	1000	1000	635	0.15748031496062992
Private State Tokens	2025-05-01	mobile	False	2	1000	1000	706	0.28328611898017
Private State Tokens	2025-05-01	mobile	True	1	1000	1000	786	0.1272264631043257
Private State Tokens	2025-06-01	desktop	False	2	1000	1000	558	0.35842293906810035
Private State Tokens	2025-06-01	desktop	True	1	1000	1000	622	0.1607717041800643
Private State Tokens	2025-06-01	mobile	False	2	1000	1000	693	0.2886002886002886
Private State Tokens	2025-06-01	mobile	True	2	1000	1000	774	0.2583979328165375
Private State Tokens	2025-07-01	desktop	False	3	1000	1000	568	0.528169014084507
Private State Tokens	2025-07-01	desktop	True	3	1000	1000	633	0.47393364928909953
Private State Tokens	2025-07-01	mobile	False	4	1000	1000	696	0.5747126436781609
Private State Tokens	2025-07-01	mobile	True	3	1000	1000	790	0.37974683544303794
Private State Tokens	2025-08-01	desktop	False	2	1000	1000	560	0.35714285714285715
Private State Tokens	2025-08-01	desktop	True	3	1000	1000	623	0.4815409309791332
Private State Tokens	2025-08-01	mobile	False	3	1000	1000	671	0.44709388971684055
Private State Tokens	2025-08-01	mobile	True	3	1000	1000	767	0.3911342894393742
Private State Tokens	2025-09-01	desktop	False	2	1000	1000	550	0.36363636363636365
Private State Tokens	2025-09-01	desktop	True	3	1000	1000	614	0.4885993485342019
Private State Tokens	2025-09-01	mobile	False	3	1000	1000	681	0.4405286343612335
Private State Tokens	2025-09-01	mobile	True	3	1000	1000	769	0.3901170351105332
Private State Tokens	2025-10-01	desktop	False	3	1000	1000	540	0.5555555555555556
Private State Tokens	2025-10-01	desktop	True	3	1000	1000	612	0.49019607843137253
Private State Tokens	2025-10-01	mobile	False	4	1000	1000	666	0.6006006006006006
Private State Tokens	2025-10-01	mobile	True	3	1000	1000	758	0.395778364116095
Private State Tokens	2025-11-01	desktop	False	2	1000	1000	556	0.3597122302158274
Private State Tokens	2025-11-01	desktop	True	2	1000	1000	627	0.3189792663476874
Private State Tokens	2025-11-01	mobile	False	4	1000	1000	685	0.583941605839416
Private State Tokens	2025-11-01	mobile	True	3	1000	1000	772	0.38860103626943004
Private State Tokens	2025-12-01	desktop	False	2	1000	1000	564	0.3546099290780142
Private State Tokens	2025-12-01	desktop	True	2	1000	1000	626	0.3194888178913738
Private State Tokens	2025-12-01	mobile	False	3	1000	1000	681	0.4405286343612335
Private State Tokens	2025-12-01	mobile	True	3	1000	1000	769	0.3901170351105332
Private State Tokens	2026-01-01	desktop	False	2	1000	1000	544	0.3676470588235294
Private State Tokens	2026-01-01	desktop	True	2	1000	1000	609	0.3284072249589491
Private State Tokens	2026-01-01	mobile	False	2	1000	1000	673	0.2971768202080238
Private State Tokens	2026-01-01	mobile	True	2	1000	1000	761	0.2628120893561104
Private State Tokens	2026-02-01	desktop	False	2	1000	1000	568	0.35211267605633806
Private State Tokens	2026-02-01	desktop	True	1	1000	1000	633	0.1579778830963665
Private State Tokens	2026-02-01	mobile	False	3	1000	1000	687	0.43668122270742354
Private State Tokens	2026-02-01	mobile	True	1	1000	1000	777	0.1287001287001287
Private State Tokens	2026-03-01	desktop	False	1	1000	1000	563	0.17761989342806395
Private State Tokens	2026-03-01	desktop	True	1	1000	1000	637	0.15698587127158556
Private State Tokens	2026-03-01	mobile	False	2	1000	1000	672	0.2976190476190476
Private State Tokens	2026-03-01	mobile	True	1	1000	1000	773	0.129366106080207
Private State Tokens	2026-04-01	desktop	False	1	1000	1000	557	0.17953321364452424
Private State Tokens	2026-04-01	desktop	True	2	1000	1000	636	0.3144654088050315
Private State Tokens	2026-04-01	mobile	False	3	1000	1000	680	0.4411764705882353
Private State Tokens	2026-04-01	mobile	True	4	1000	1000	778	0.5141388174807198
Protected Audience	2024-06-01	desktop	False	40	1000	1000	561	7.130124777183601
Protected Audience	2024-06-01	desktop	True	43	1000	1000	632	6.80379746835443
Protected Audience	2024-06-01	mobile	False	44	1000	1000	682	6.451612903225806
Protected Audience	2024-06-01	mobile	True	51	1000	1000	771	6.614785992217899
Protected Audience	2024-07-01	desktop	False	50	1000	1000	559	8.94454382826476
Protected Audience	2024-07-01	desktop	True	43	1000	1000	632	6.80379746835443
Protected Audience	2024-07-01	mobile	False	50	1000	1000	700	7.142857142857142
Protected Audience	2024-07-01	mobile	True	47	1000	1000	792	5.934343434343434
Protected Audience	2024-08-01	desktop	False	56	1000	1000	568	9.859154929577464
Protected Audience	2024-08-01	desktop	True	48	1000	1000	640	7.5
Protected Audience	2024-08-01	mobile	False	53	1000	1000	716	7.402234636871509
Protected Audience	2024-08-01	mobile	True	49	1000	1000	799	6.132665832290362
Protected Audience	2024-09-01	desktop	False	56	1000	1000	540	10.37037037037037
Protected Audience	2024-09-01	desktop	True	44	1000	1000	618	7.119741100323624
Protected Audience	2024-09-01	mobile	False	56	1000	1000	695	8.057553956834532
Protected Audience	2024-09-01	mobile	True	48	1000	1000	779	6.161745827984596
Protected Audience	2024-10-01	desktop	False	55	1000	1000	549	10.018214936247723
Protected Audience	2024-10-01	desktop	True	58	1000	1000	623	9.309791332263243
Protected Audience	2024-10-01	mobile	False	60	1000	1000	711	8.438818565400844
Protected Audience	2024-10-01	mobile	True	53	1000	1000	785	6.751592356687898
Protected Audience	2024-11-01	desktop	False	54	1000	1000	554	9.747292418772563
Protected Audience	2024-11-01	desktop	True	42	1000	1000	634	6.624605678233439
Protected Audience	2024-11-01	mobile	False	47	1000	1000	717	6.5550906555090656
Protected Audience	2024-11-01	mobile	True	44	1000	1000	790	5.5696202531645564
Protected Audience	2024-12-01	desktop	False	58	1000	1000	571	10.157618213660244
Protected Audience	2024-12-01	desktop	True	50	1000	1000	646	7.739938080495357
Protected Audience	2024-12-01	mobile	False	54	1000	1000	733	7.3669849931787175
Protected Audience	2024-12-01	mobile	True	52	1000	1000	806	6.451612903225806
Protected Audience	2025-01-01	desktop	False	60	1000	1000	537	11.1731843575419
Protected Audience	2025-01-01	desktop	True	54	1000	1000	609	8.866995073891626
Protected Audience	2025-01-01	mobile	False	55	1000	1000	690	7.971014492753622
Protected Audience	2025-01-01	mobile	True	53	1000	1000	770	6.883116883116883
Protected Audience	2025-02-01	desktop	False	60	1000	1000	568	10.56338028169014
Protected Audience	2025-02-01	desktop	True	55	1000	1000	639	8.607198748043817
Protected Audience	2025-02-01	mobile	False	63	1000	1000	701	8.98716119828816
Protected Audience	2025-02-01	mobile	True	58	1000	1000	779	7.445442875481387
Protected Audience	2025-03-01	desktop	False	52	1000	1000	576	9.027777777777777
Protected Audience	2025-03-01	desktop	True	56	1000	1000	646	8.6687306501548
Protected Audience	2025-03-01	mobile	False	59	1000	1000	708	8.333333333333332
Protected Audience	2025-03-01	mobile	True	54	1000	1000	785	6.8789808917197455
Protected Audience	2025-04-01	desktop	False	60	1000	1000	567	10.582010582010582
Protected Audience	2025-04-01	desktop	True	53	1000	1000	648	8.179012345679013
Protected Audience	2025-04-01	mobile	False	63	1000	1000	698	9.025787965616045
Protected Audience	2025-04-01	mobile	True	61	1000	1000	782	7.8005115089514065
Protected Audience	2025-05-01	desktop	False	72	1000	1000	563	12.788632326820604
Protected Audience	2025-05-01	desktop	True	58	1000	1000	635	9.133858267716535
Protected Audience	2025-05-01	mobile	False	65	1000	1000	706	9.206798866855523
Protected Audience	2025-05-01	mobile	True	67	1000	1000	786	8.524173027989821
Protected Audience	2025-06-01	desktop	False	56	1000	1000	558	10.03584229390681
Protected Audience	2025-06-01	desktop	True	51	1000	1000	622	8.19935691318328
Protected Audience	2025-06-01	mobile	False	59	1000	1000	693	8.513708513708513
Protected Audience	2025-06-01	mobile	True	43	1000	1000	774	5.555555555555555
Protected Audience	2025-07-01	desktop	False	59	1000	1000	568	10.387323943661972
Protected Audience	2025-07-01	desktop	True	54	1000	1000	633	8.530805687203792
Protected Audience	2025-07-01	mobile	False	60	1000	1000	696	8.620689655172415
Protected Audience	2025-07-01	mobile	True	59	1000	1000	790	7.468354430379747
Protected Audience	2025-08-01	desktop	False	7	1000	1000	560	1.25
Protected Audience	2025-08-01	desktop	True	3	1000	1000	623	0.4815409309791332
Protected Audience	2025-08-01	mobile	False	8	1000	1000	671	1.1922503725782414
Protected Audience	2025-08-01	mobile	True	5	1000	1000	767	0.651890482398957
Protected Audience	2025-09-01	desktop	False	6	1000	1000	550	1.090909090909091
Protected Audience	2025-09-01	desktop	True	3	1000	1000	614	0.4885993485342019
Protected Audience	2025-09-01	mobile	False	5	1000	1000	681	0.7342143906020557
Protected Audience	2025-09-01	mobile	True	3	1000	1000	769	0.3901170351105332
Protected Audience	2025-10-01	desktop	False	3	1000	1000	540	0.5555555555555556
Protected Audience	2025-10-01	desktop	True	2	1000	1000	612	0.32679738562091504
Protected Audience	2025-10-01	mobile	False	6	1000	1000	666	0.9009009009009009
Protected Audience	2025-10-01	mobile	True	2	1000	1000	758	0.2638522427440633
Protected Audience	2025-11-01	desktop	False	4	1000	1000	556	0.7194244604316548
Protected Audience	2025-11-01	desktop	True	2	1000	1000	627	0.3189792663476874
Protected Audience	2025-11-01	mobile	False	5	1000	1000	685	0.7299270072992701
Protected Audience	2025-11-01	mobile	True	1	1000	1000	772	0.1295336787564767
Protected Audience	2025-12-01	desktop	False	2	1000	1000	564	0.3546099290780142
Protected Audience	2025-12-01	desktop	True	1	1000	1000	626	0.1597444089456869
Protected Audience	2025-12-01	mobile	False	3	1000	1000	681	0.4405286343612335
Protected Audience	2025-12-01	mobile	True	1	1000	1000	769	0.13003901170351106
Protected Audience	2026-01-01	desktop	False	84	1000	1000	544	15.441176470588236
Protected Audience	2026-01-01	desktop	True	14	1000	1000	609	2.2988505747126435
Protected Audience	2026-01-01	mobile	False	109	1000	1000	673	16.196136701337295
Protected Audience	2026-01-01	mobile	True	49	1000	1000	761	6.438896189224705
Protected Audience	2026-02-01	desktop	False	171	1000	1000	568	30.1056338028169
Protected Audience	2026-02-01	desktop	True	180	1000	1000	633	28.436018957345972
Protected Audience	2026-02-01	mobile	False	208	1000	1000	687	30.27656477438137
Protected Audience	2026-02-01	mobile	True	219	1000	1000	777	28.185328185328185
Protected Audience	2026-03-01	desktop	False	88	1000	1000	563	15.630550621669629
Protected Audience	2026-03-01	desktop	True	151	1000	1000	637	23.704866562009418
Protected Audience	2026-03-01	mobile	False	104	1000	1000	672	15.476190476190476
Protected Audience	2026-03-01	mobile	True	153	1000	1000	773	19.79301423027167
Protected Audience	2026-04-01	desktop	False	84	1000	1000	557	15.080789946140035
Protected Audience	2026-04-01	desktop	True	88	1000	1000	636	13.836477987421384
Protected Audience	2026-04-01	mobile	False	105	1000	1000	680	15.441176470588236
Protected Audience	2026-04-01	mobile	True	111	1000	1000	778	14.267352185089974
Shared Storage	2024-06-01	desktop	False	181	1000	1000	561	32.263814616755795
Shared Storage	2024-06-01	desktop	True	188	1000	1000	632	29.746835443037973
Shared Storage	2024-06-01	mobile	False	197	1000	1000	682	28.885630498533725
Shared Storage	2024-06-01	mobile	True	207	1000	1000	771	26.848249027237355
Shared Storage	2024-07-01	desktop	False	193	1000	1000	559	34.52593917710197
Shared Storage	2024-07-01	desktop	True	190	1000	1000	632	30.063291139240505
Shared Storage	2024-07-01	mobile	False	203	1000	1000	700	28.999999999999996
Shared Storage	2024-07-01	mobile	True	213	1000	1000	792	26.89393939393939
Shared Storage	2024-08-01	desktop	False	183	1000	1000	568	32.21830985915493
Shared Storage	2024-08-01	desktop	True	187	1000	1000	640	29.21875
Shared Storage	2024-08-01	mobile	False	201	1000	1000	716	28.07262569832402
Shared Storage	2024-08-01	mobile	True	212	1000	1000	799	26.533166458072593
Shared Storage	2024-09-01	desktop	False	206	1000	1000	540	38.148148148148145
Shared Storage	2024-09-01	desktop	True	202	1000	1000	618	32.68608414239482
Shared Storage	2024-09-01	mobile	False	220	1000	1000	695	31.654676258992804
Shared Storage	2024-09-01	mobile	True	220	1000	1000	779	28.241335044929393
Shared Storage	2024-10-01	desktop	False	177	1000	1000	549	32.240437158469945
Shared Storage	2024-10-01	desktop	True	191	1000	1000	623	30.658105939004816
Shared Storage	2024-10-01	mobile	False	205	1000	1000	711	28.83263009845288
Shared Storage	2024-10-01	mobile	True	212	1000	1000	785	27.006369426751593
Shared Storage	2024-11-01	desktop	False	184	1000	1000	554	33.2129963898917
Shared Storage	2024-11-01	desktop	True	197	1000	1000	634	31.07255520504732
Shared Storage	2024-11-01	mobile	False	203	1000	1000	717	28.312412831241286
Shared Storage	2024-11-01	mobile	True	216	1000	1000	790	27.341772151898734
Shared Storage	2024-12-01	desktop	False	192	1000	1000	571	33.62521891418564
Shared Storage	2024-12-01	desktop	True	205	1000	1000	646	31.73374613003096
Shared Storage	2024-12-01	mobile	False	206	1000	1000	733	28.10368349249659
Shared Storage	2024-12-01	mobile	True	217	1000	1000	806	26.923076923076923
Shared Storage	2025-01-01	desktop	False	182	1000	1000	537	33.89199255121043
Shared Storage	2025-01-01	desktop	True	197	1000	1000	609	32.34811165845649
Shared Storage	2025-01-01	mobile	False	207	1000	1000	690	30.0
Shared Storage	2025-01-01	mobile	True	217	1000	1000	770	28.18181818181818
Shared Storage	2025-02-01	desktop	False	182	1000	1000	568	32.04225352112676
Shared Storage	2025-02-01	desktop	True	192	1000	1000	639	30.046948356807512
Shared Storage	2025-02-01	mobile	False	202	1000	1000	701	28.815977175463626
Shared Storage	2025-02-01	mobile	True	212	1000	1000	779	27.214377406931966
Shared Storage	2025-03-01	desktop	False	186	1000	1000	576	32.29166666666667
Shared Storage	2025-03-01	desktop	True	198	1000	1000	646	30.65015479876161
Shared Storage	2025-03-01	mobile	False	213	1000	1000	708	30.08474576271186
Shared Storage	2025-03-01	mobile	True	217	1000	1000	785	27.643312101910826
Shared Storage	2025-04-01	desktop	False	207	1000	1000	567	36.507936507936506
Shared Storage	2025-04-01	desktop	True	219	1000	1000	648	33.7962962962963
Shared Storage	2025-04-01	mobile	False	219	1000	1000	698	31.37535816618911
Shared Storage	2025-04-01	mobile	True	221	1000	1000	782	28.26086956521739
Shared Storage	2025-05-01	desktop	False	205	1000	1000	563	36.41207815275311
Shared Storage	2025-05-01	desktop	True	218	1000	1000	635	34.330708661417326
Shared Storage	2025-05-01	mobile	False	226	1000	1000	706	32.01133144475921
Shared Storage	2025-05-01	mobile	True	232	1000	1000	786	29.51653944020356
Shared Storage	2025-06-01	desktop	False	242	1000	1000	558	43.36917562724014
Shared Storage	2025-06-01	desktop	True	256	1000	1000	622	41.157556270096464
Shared Storage	2025-06-01	mobile	False	291	1000	1000	693	41.99134199134199
Shared Storage	2025-06-01	mobile	True	302	1000	1000	774	39.01808785529715
Shared Storage	2025-07-01	desktop	False	252	1000	1000	568	44.36619718309859
Shared Storage	2025-07-01	desktop	True	263	1000	1000	633	41.54818325434439
Shared Storage	2025-07-01	mobile	False	281	1000	1000	696	40.37356321839081
Shared Storage	2025-07-01	mobile	True	281	1000	1000	790	35.56962025316456
Shared Storage	2025-08-01	desktop	False	247	1000	1000	560	44.107142857142854
Shared Storage	2025-08-01	desktop	True	260	1000	1000	623	41.73354735152488
Shared Storage	2025-08-01	mobile	False	274	1000	1000	671	40.83457526080477
Shared Storage	2025-08-01	mobile	True	282	1000	1000	767	36.76662320730117
Shared Storage	2025-09-01	desktop	False	238	1000	1000	550	43.27272727272727
Shared Storage	2025-09-01	desktop	True	252	1000	1000	614	41.042345276872965
Shared Storage	2025-09-01	mobile	False	269	1000	1000	681	39.500734214390604
Shared Storage	2025-09-01	mobile	True	280	1000	1000	769	36.41092327698309
Shared Storage	2025-10-01	desktop	False	229	1000	1000	540	42.407407407407405
Shared Storage	2025-10-01	desktop	True	243	1000	1000	612	39.705882352941174
Shared Storage	2025-10-01	mobile	False	257	1000	1000	666	38.58858858858859
Shared Storage	2025-10-01	mobile	True	262	1000	1000	758	34.56464379947229
Shared Storage	2025-11-01	desktop	False	217	1000	1000	556	39.02877697841727
Shared Storage	2025-11-01	desktop	True	241	1000	1000	627	38.43700159489633
Shared Storage	2025-11-01	mobile	False	249	1000	1000	685	36.35036496350365
Shared Storage	2025-11-01	mobile	True	259	1000	1000	772	33.54922279792746
Shared Storage	2025-12-01	desktop	False	227	1000	1000	564	40.248226950354606
Shared Storage	2025-12-01	desktop	True	236	1000	1000	626	37.69968051118211
Shared Storage	2025-12-01	mobile	False	242	1000	1000	681	35.5359765051395
Shared Storage	2025-12-01	mobile	True	257	1000	1000	769	33.42002600780234
Shared Storage	2026-01-01	desktop	False	215	1000	1000	544	39.52205882352941
Shared Storage	2026-01-01	desktop	True	226	1000	1000	609	37.11001642036125
Shared Storage	2026-01-01	mobile	False	252	1000	1000	673	37.444279346211
Shared Storage	2026-01-01	mobile	True	266	1000	1000	761	34.95400788436268
Shared Storage	2026-02-01	desktop	False	222	1000	1000	568	39.08450704225352
Shared Storage	2026-02-01	desktop	True	226	1000	1000	633	35.70300157977883
Shared Storage	2026-02-01	mobile	False	257	1000	1000	687	37.409024745269285
Shared Storage	2026-02-01	mobile	True	274	1000	1000	777	35.26383526383526
Shared Storage	2026-03-01	desktop	False	219	1000	1000	563	38.898756660746
Shared Storage	2026-03-01	desktop	True	223	1000	1000	637	35.00784929356358
Shared Storage	2026-03-01	mobile	False	247	1000	1000	672	36.75595238095239
Shared Storage	2026-03-01	mobile	True	265	1000	1000	773	34.28201811125485
Shared Storage	2026-04-01	desktop	False	154	1000	1000	557	27.648114901256733
Shared Storage	2026-04-01	desktop	True	169	1000	1000	636	26.572327044025158
Shared Storage	2026-04-01	mobile	False	177	1000	1000	680	26.029411764705884
Shared Storage	2026-04-01	mobile	True	199	1000	1000	778	25.578406169665808
Storage Access	2023-11-01	desktop	False	15	1000	1000	622	2.4115755627009645
